timestamp, index, power.draw [W], utilization.gpu [%], utilization.memory [%], memory.used [MiB]
2026/09/12 15:10:44.216, 1, 63.09 W, 0 %, 0 %, 4 MiB
2026/09/12 15:10:44.216, 2, 64.45 W, 0 %, 0 %, 4 MiB
2026/09/12 15:10:44.216, 3, 63.53 W, 0 %, 0 %, 4 MiB
2026/09/12 15:10:45.216, 0, 174.27 W, 100 %, 0 %, 82795 MiB
2026/09/12 15:10:45.216, 1, 63.08 W, 0 %, 0 %, 4 MiB
2026/09/12 15:10:45.216, 2, 64.46 W, 0 %, 0 %, 4 MiB
2026/09/12 15:10:45.216, 3, 63.62 W, 0 %, 0 %, 4 MiB
2026/09/12 15:10:46.216, 0, 179.01 W, 100 %, 6 %, 82795 MiB
2026/09/12 15:10:46.216, 1, 63.08 W, 0 %, 0 %, 4 MiB
2026/09/12 15:10:46.216, 2, 64.45 W, 0 %, 0 %, 4 MiB
2026/09/12 15:10:46.216, 3, 63.35 W, 0 %, 0 %, 4 MiB
2026/09/12 15:10:47.216, 0, 178.63 W, 100 %, 10 %, 82795 MiB
2026/09/12 15:10:47.216, 1, 63.08 W, 0 %, 0 %, 4 MiB
2026/09/12 15:10:47.216, 2, 64.43 W, 0 %, 0 %, 4 MiB
2026/09/12 15:10:47.216, 3, 63.36 W, 0 %, 0 %, 4 MiB
2026/09/12 15:10:48.216, 0, 175.43 W, 100 %, 7 %, 82795 MiB
2026/09/12 15:10:48.216, 1, 63.09 W, 0 %, 0 %, 4 MiB
2026/09/12 15:10:48.217, 2, 64.43 W, 0 %, 0 %, 4 MiB
2026/09/12 15:10:48.217, 3, 63.42 W, 0 %, 0 %, 4 MiB
2026/09/12 15:10:49.217, 0, 175.37 W, 100 %, 0 %, 82795 MiB
2026/09/12 15:10:49.217, 1, 63.08 W, 0 %, 0 %, 4 MiB
2026/09/12 15:10:49.217, 2, 64.41 W, 0 %, 0 %, 4 MiB
2026/09/12 15:10:49.217, 3, 63.61 W, 0 %, 0 %, 4 MiB
2026/09/12 15:10:50.217, 0, 178.85 W, 100 %, 6 %, 82795 MiB
2026/09/12 15:10:50.217, 1, 63.09 W, 0 %, 0 %, 4 MiB
2026/09/12 15:10:50.217, 2, 64.46 W, 0 %, 0 %, 4 MiB
2026/09/12 15:10:50.217, 3, 63.54 W, 0 %, 0 %, 4 MiB
2026/09/12 15:10:51.217, 0, 177.68 W, 100 %, 10 %, 82795 MiB
2026/09/12 15:10:51.217, 1, 63.07 W, 0 %, 0 %, 4 MiB
2026/09/12 15:10:51.217, 2, 64.43 W, 0 %, 0 %, 4 MiB
2026/09/12 15:10:51.217, 3, 63.44 W, 0 %, 0 %, 4 MiB
2026/09/12 15:10:52.217, 0, 112.53 W, 3 %, 0 %, 16931 MiB
2026/09/12 15:10:52.217, 1, 63.12 W, 0 %, 0 %, 4 MiB
2026/09/12 15:10:52.217, 2, 64.47 W, 0 %, 0 %, 4 MiB
2026/09/12 15:10:52.218, 3, 63.62 W, 0 %, 0 %, 4 MiB
2026/09/12 15:10:53.218, 0, 67.74 W, 0 %, 0 %, 16931 MiB
2026/09/12 15:10:53.218, 1, 63.16 W, 0 %, 0 %, 4 MiB
2026/09/12 15:10:53.218, 2, 64.49 W, 0 %, 0 %, 4 MiB
2026/09/12 15:10:53.218, 3, 63.61 W, 0 %, 0 %, 4 MiB
2026/09/12 15:10:54.218, 0, 63.63 W, 0 %, 0 %, 16931 MiB
2026/09/12 15:10:54.218, 1, 63.15 W, 0 %, 0 %, 4 MiB
2026/09/12 15:10:54.218, 2, 64.48 W, 0 %, 0 %, 4 MiB
2026/09/12 15:10:54.218, 3, 63.62 W, 0 %, 0 %, 4 MiB
2026/09/12 15:10:55.218, 0, 65.03 W, 62 %, 4 %, 531 MiB
2026/09/12 15:10:55.218, 1, 63.16 W, 0 %, 0 %, 4 MiB
2026/09/12 15:10:55.218, 2, 64.49 W, 0 %, 0 %, 4 MiB
2026/09/12 15:10:55.218, 3, 63.59 W, 0 %, 0 %, 4 MiB
2026/09/12 15:10:56.218, 0, 63.71 W, 0 %, 0 %, 531 MiB
2026/09/12 15:10:56.218, 1, 63.16 W, 0 %, 0 %, 4 MiB
2026/09/12 15:10:56.218, 2, 64.46 W, 0 %, 0 %, 4 MiB
2026/09/12 15:10:56.219, 3, 63.62 W, 0 %, 0 %, 4 MiB
2026/09/12 15:10:57.219, 0, 63.61 W, 0 %, 0 %, 531 MiB
2026/09/12 15:10:57.219, 1, 63.16 W, 0 %, 0 %, 4 MiB
2026/09/12 15:10:57.219, 2, 64.47 W, 0 %, 0 %, 4 MiB
2026/09/12 15:10:57.219, 3, 63.60 W, 0 %, 0 %, 4 MiB
2026/09/12 15:10:58.219, 0, 63.61 W, 0 %, 0 %, 531 MiB
2026/09/12 15:10:58.219, 1, 63.15 W, 0 %, 0 %, 4 MiB
2026/09/12 15:10:58.219, 2, 64.50 W, 0 %, 0 %, 4 MiB
2026/09/12 15:10:58.219, 3, 63.59 W, 0 %, 0 %, 4 MiB
2026/09/12 15:10:59.219, 0, 63.60 W, 0 %, 0 %, 531 MiB
2026/09/12 15:10:59.219, 1, 63.16 W, 0 %, 0 %, 4 MiB
2026/09/12 15:10:59.219, 2, 64.51 W, 0 %, 0 %, 4 MiB
2026/09/12 15:10:59.219, 3, 63.37 W, 0 %, 0 %, 4 MiB
