timestamp, index, clocks.current.sm [MHz], clocks.current.memory [MHz], power.draw [W], utilization.gpu [%], memory.used [MiB]
2026/09/15 20:55:46.589, 0, 1785 MHz, 2619 MHz, 89.77 W, 0 %, 86691 MiB
2026/09/15 20:55:46.689, 0, 1785 MHz, 2619 MHz, 89.77 W, 0 %, 86691 MiB
2026/09/15 20:55:46.790, 0, 1785 MHz, 2619 MHz, 89.78 W, 0 %, 86691 MiB
2026/09/15 20:55:46.890, 0, 1785 MHz, 2619 MHz, 89.77 W, 0 %, 86691 MiB
2026/09/15 20:55:46.990, 0, 1785 MHz, 2619 MHz, 89.75 W, 0 %, 86691 MiB
2026/09/15 20:55:47.090, 0, 1785 MHz, 2619 MHz, 89.79 W, 0 %, 86691 MiB
2026/09/15 20:55:47.190, 0, 1785 MHz, 2619 MHz, 89.80 W, 0 %, 86691 MiB
2026/09/15 20:55:47.291, 0, 1785 MHz, 2619 MHz, 89.80 W, 0 %, 86691 MiB
2026/09/15 20:55:47.391, 0, 1785 MHz, 2619 MHz, 89.80 W, 0 %, 86691 MiB
2026/09/15 20:55:47.491, 0, 1785 MHz, 2619 MHz, 89.82 W, 0 %, 86691 MiB
2026/09/15 20:55:47.592, 0, 1785 MHz, 2619 MHz, 89.81 W, 0 %, 86691 MiB
2026/09/15 20:55:47.692, 0, 1785 MHz, 2619 MHz, 89.83 W, 0 %, 86691 MiB
2026/09/15 20:55:47.792, 0, 1785 MHz, 2619 MHz, 89.81 W, 0 %, 86691 MiB
2026/09/15 20:55:47.892, 0, 1785 MHz, 2619 MHz, 89.82 W, 0 %, 86691 MiB
2026/09/15 20:55:47.993, 0, 1785 MHz, 2619 MHz, 89.80 W, 0 %, 86691 MiB
2026/09/15 20:55:48.093, 0, 1785 MHz, 2619 MHz, 89.80 W, 0 %, 86691 MiB
2026/09/15 20:55:48.193, 0, 1785 MHz, 2619 MHz, 89.79 W, 0 %, 86691 MiB
2026/09/15 20:55:48.294, 0, 1785 MHz, 2619 MHz, 89.79 W, 0 %, 86691 MiB
2026/09/15 20:55:48.394, 0, 1785 MHz, 2619 MHz, 89.79 W, 0 %, 86691 MiB
2026/09/15 20:55:48.494, 0, 1785 MHz, 2619 MHz, 89.78 W, 0 %, 86691 MiB
2026/09/15 20:55:48.595, 0, 1785 MHz, 2619 MHz, 89.78 W, 0 %, 86691 MiB
2026/09/15 20:55:48.695, 0, 1785 MHz, 2619 MHz, 89.78 W, 0 %, 86691 MiB
2026/09/15 20:55:48.795, 0, 1785 MHz, 2619 MHz, 89.78 W, 0 %, 86691 MiB
2026/09/15 20:55:48.895, 0, 1785 MHz, 2619 MHz, 89.81 W, 0 %, 86691 MiB
2026/09/15 20:55:48.995, 0, 1785 MHz, 2619 MHz, 89.81 W, 0 %, 86691 MiB
2026/09/15 20:55:49.095, 0, 1785 MHz, 2619 MHz, 89.82 W, 0 %, 86691 MiB
2026/09/15 20:55:49.196, 0, 1785 MHz, 2619 MHz, 89.82 W, 0 %, 86691 MiB
2026/09/15 20:55:49.296, 0, 1785 MHz, 2619 MHz, 89.82 W, 0 %, 86691 MiB
2026/09/15 20:55:49.396, 0, 1785 MHz, 2619 MHz, 89.80 W, 0 %, 86691 MiB
2026/09/15 20:55:49.496, 0, 1785 MHz, 2619 MHz, 89.81 W, 0 %, 86691 MiB
2026/09/15 20:55:49.596, 0, 1785 MHz, 2619 MHz, 89.79 W, 0 %, 86691 MiB
2026/09/15 20:55:49.696, 0, 1785 MHz, 2619 MHz, 89.81 W, 0 %, 86691 MiB
2026/09/15 20:55:49.796, 0, 1785 MHz, 2619 MHz, 89.82 W, 0 %, 86691 MiB
2026/09/15 20:55:49.896, 0, 1785 MHz, 2619 MHz, 89.80 W, 0 %, 86691 MiB
2026/09/15 20:55:49.997, 0, 1785 MHz, 2619 MHz, 89.80 W, 0 %, 86691 MiB
2026/09/15 20:55:50.097, 0, 1785 MHz, 2619 MHz, 89.80 W, 0 %, 86691 MiB
2026/09/15 20:55:50.197, 0, 1785 MHz, 2619 MHz, 89.81 W, 0 %, 86691 MiB
2026/09/15 20:55:50.297, 0, 1785 MHz, 2619 MHz, 89.81 W, 0 %, 86691 MiB
2026/09/15 20:55:50.398, 0, 1785 MHz, 2619 MHz, 89.81 W, 0 %, 86691 MiB
2026/09/15 20:55:50.498, 0, 1785 MHz, 2619 MHz, 89.83 W, 0 %, 86691 MiB
2026/09/15 20:55:50.598, 0, 1785 MHz, 2619 MHz, 89.83 W, 0 %, 86691 MiB
2026/09/15 20:55:50.698, 0, 1785 MHz, 2619 MHz, 89.83 W, 0 %, 86691 MiB
2026/09/15 20:55:50.798, 0, 1785 MHz, 2619 MHz, 89.80 W, 0 %, 86691 MiB
2026/09/15 20:55:50.899, 0, 1785 MHz, 2619 MHz, 89.81 W, 0 %, 86691 MiB
2026/09/15 20:55:50.999, 0, 1785 MHz, 2619 MHz, 89.81 W, 0 %, 86691 MiB
2026/09/15 20:55:51.099, 0, 1785 MHz, 2619 MHz, 89.79 W, 0 %, 86691 MiB
2026/09/15 20:55:51.199, 0, 1785 MHz, 2619 MHz, 89.80 W, 0 %, 86691 MiB
2026/09/15 20:55:51.299, 0, 1785 MHz, 2619 MHz, 89.79 W, 0 %, 86691 MiB
2026/09/15 20:55:51.399, 0, 1785 MHz, 2619 MHz, 89.78 W, 0 %, 86691 MiB
2026/09/15 20:55:51.500, 0, 1785 MHz, 2619 MHz, 89.79 W, 0 %, 86691 MiB
2026/09/15 20:55:51.600, 0, 1785 MHz, 2619 MHz, 89.77 W, 0 %, 86691 MiB
2026/09/15 20:55:51.700, 0, 1785 MHz, 2619 MHz, 89.78 W, 0 %, 86691 MiB
2026/09/15 20:55:51.800, 0, 1785 MHz, 2619 MHz, 89.77 W, 0 %, 86691 MiB
2026/09/15 20:55:51.901, 0, 1785 MHz, 2619 MHz, 89.79 W, 0 %, 86691 MiB
2026/09/15 20:55:52.001, 0, 1785 MHz, 2619 MHz, 89.77 W, 0 %, 86691 MiB
2026/09/15 20:55:52.101, 0, 1785 MHz, 2619 MHz, 89.77 W, 0 %, 86691 MiB
2026/09/15 20:55:52.201, 0, 1785 MHz, 2619 MHz, 89.77 W, 0 %, 86691 MiB
2026/09/15 20:55:52.302, 0, 1785 MHz, 2619 MHz, 89.78 W, 0 %, 86691 MiB
2026/09/15 20:55:52.402, 0, 1785 MHz, 2619 MHz, 89.79 W, 0 %, 86691 MiB
2026/09/15 20:55:52.502, 0, 1785 MHz, 2619 MHz, 89.78 W, 0 %, 86691 MiB
2026/09/15 20:55:52.602, 0, 1785 MHz, 2619 MHz, 89.78 W, 0 %, 86691 MiB
2026/09/15 20:55:52.703, 0, 1785 MHz, 2619 MHz, 89.80 W, 0 %, 86691 MiB
2026/09/15 20:55:52.803, 0, 1785 MHz, 2619 MHz, 89.80 W, 0 %, 86691 MiB
2026/09/15 20:55:52.903, 0, 1785 MHz, 2619 MHz, 89.81 W, 0 %, 86691 MiB
2026/09/15 20:55:53.004, 0, 1785 MHz, 2619 MHz, 89.81 W, 0 %, 86691 MiB
2026/09/15 20:55:53.104, 0, 1785 MHz, 2619 MHz, 89.83 W, 0 %, 86691 MiB
2026/09/15 20:55:53.204, 0, 1785 MHz, 2619 MHz, 89.82 W, 0 %, 86691 MiB
2026/09/15 20:55:53.305, 0, 1785 MHz, 2619 MHz, 89.82 W, 0 %, 86691 MiB
2026/09/15 20:55:53.405, 0, 1785 MHz, 2619 MHz, 89.81 W, 0 %, 86691 MiB
2026/09/15 20:55:53.505, 0, 1785 MHz, 2619 MHz, 89.82 W, 0 %, 86691 MiB
2026/09/15 20:55:53.606, 0, 1785 MHz, 2619 MHz, 89.82 W, 0 %, 86691 MiB
2026/09/15 20:55:53.706, 0, 1785 MHz, 2619 MHz, 89.81 W, 0 %, 86691 MiB
2026/09/15 20:55:53.806, 0, 1785 MHz, 2619 MHz, 89.80 W, 0 %, 86691 MiB
2026/09/15 20:55:53.907, 0, 1785 MHz, 2619 MHz, 89.79 W, 0 %, 86691 MiB
2026/09/15 20:55:54.007, 0, 1785 MHz, 2619 MHz, 89.79 W, 0 %, 86691 MiB
2026/09/15 20:55:54.107, 0, 1785 MHz, 2619 MHz, 89.78 W, 0 %, 86691 MiB
2026/09/15 20:55:54.208, 0, 1785 MHz, 2619 MHz, 89.78 W, 0 %, 86691 MiB
2026/09/15 20:55:54.308, 0, 1785 MHz, 2619 MHz, 89.79 W, 0 %, 86691 MiB
2026/09/15 20:55:54.408, 0, 1785 MHz, 2619 MHz, 89.80 W, 0 %, 86691 MiB
2026/09/15 20:55:54.509, 0, 1785 MHz, 2619 MHz, 89.80 W, 0 %, 86691 MiB
2026/09/15 20:55:54.609, 0, 1785 MHz, 2619 MHz, 89.81 W, 0 %, 86691 MiB
2026/09/15 20:55:54.709, 0, 1785 MHz, 2619 MHz, 89.82 W, 0 %, 86691 MiB
2026/09/15 20:55:54.810, 0, 1785 MHz, 2619 MHz, 89.83 W, 0 %, 86691 MiB
2026/09/15 20:55:54.910, 0, 1785 MHz, 2619 MHz, 89.83 W, 0 %, 86691 MiB
2026/09/15 20:55:55.010, 0, 1785 MHz, 2619 MHz, 89.83 W, 0 %, 86691 MiB
2026/09/15 20:55:55.111, 0, 1785 MHz, 2619 MHz, 89.85 W, 0 %, 86691 MiB
2026/09/15 20:55:55.211, 0, 1785 MHz, 2619 MHz, 89.84 W, 0 %, 86691 MiB
2026/09/15 20:55:55.311, 0, 1785 MHz, 2619 MHz, 89.86 W, 0 %, 86691 MiB
2026/09/15 20:55:55.412, 0, 1785 MHz, 2619 MHz, 89.84 W, 0 %, 86691 MiB
2026/09/15 20:55:55.512, 0, 1785 MHz, 2619 MHz, 89.83 W, 0 %, 86691 MiB
2026/09/15 20:55:55.612, 0, 1785 MHz, 2619 MHz, 89.82 W, 0 %, 86691 MiB
2026/09/15 20:55:55.713, 0, 1785 MHz, 2619 MHz, 89.81 W, 0 %, 86691 MiB
2026/09/15 20:55:55.813, 0, 1785 MHz, 2619 MHz, 89.79 W, 0 %, 86691 MiB
2026/09/15 20:55:55.913, 0, 1785 MHz, 2619 MHz, 89.80 W, 0 %, 86691 MiB
2026/09/15 20:55:56.014, 0, 1785 MHz, 2619 MHz, 89.79 W, 0 %, 86691 MiB
2026/09/15 20:55:56.114, 0, 1785 MHz, 2619 MHz, 89.79 W, 0 %, 86691 MiB
2026/09/15 20:55:56.214, 0, 1785 MHz, 2619 MHz, 89.79 W, 0 %, 86691 MiB
2026/09/15 20:55:56.315, 0, 1785 MHz, 2619 MHz, 89.78 W, 0 %, 86691 MiB
2026/09/15 20:55:56.415, 0, 1785 MHz, 2619 MHz, 89.78 W, 0 %, 86691 MiB
2026/09/15 20:55:56.515, 0, 1785 MHz, 2619 MHz, 89.79 W, 0 %, 86691 MiB
2026/09/15 20:55:56.616, 0, 1785 MHz, 2619 MHz, 89.80 W, 0 %, 86691 MiB
2026/09/15 20:55:56.716, 0, 1785 MHz, 2619 MHz, 89.80 W, 0 %, 86691 MiB
2026/09/15 20:55:56.816, 0, 1785 MHz, 2619 MHz, 89.80 W, 0 %, 86691 MiB
2026/09/15 20:55:56.917, 0, 1785 MHz, 2619 MHz, 89.79 W, 0 %, 86691 MiB
2026/09/15 20:55:57.017, 0, 1785 MHz, 2619 MHz, 89.79 W, 0 %, 86691 MiB
2026/09/15 20:55:57.117, 0, 1785 MHz, 2619 MHz, 89.78 W, 0 %, 86691 MiB
2026/09/15 20:55:57.218, 0, 1785 MHz, 2619 MHz, 89.75 W, 0 %, 86691 MiB
2026/09/15 20:55:57.318, 0, 1785 MHz, 2619 MHz, 89.75 W, 0 %, 86691 MiB
2026/09/15 20:55:57.418, 0, 1785 MHz, 2619 MHz, 89.75 W, 0 %, 86691 MiB
2026/09/15 20:55:57.519, 0, 1785 MHz, 2619 MHz, 89.75 W, 0 %, 86691 MiB
2026/09/15 20:55:57.619, 0, 1785 MHz, 2619 MHz, 89.74 W, 0 %, 86691 MiB
2026/09/15 20:55:57.719, 0, 1785 MHz, 2619 MHz, 89.75 W, 0 %, 86691 MiB
2026/09/15 20:55:57.820, 0, 1785 MHz, 2619 MHz, 89.74 W, 0 %, 86691 MiB
2026/09/15 20:55:57.920, 0, 1785 MHz, 2619 MHz, 89.76 W, 0 %, 86691 MiB
2026/09/15 20:55:58.020, 0, 1785 MHz, 2619 MHz, 89.75 W, 0 %, 86691 MiB
2026/09/15 20:55:58.121, 0, 1785 MHz, 2619 MHz, 89.77 W, 0 %, 86691 MiB
2026/09/15 20:55:58.221, 0, 1785 MHz, 2619 MHz, 89.76 W, 0 %, 86691 MiB
2026/09/15 20:55:58.321, 0, 1785 MHz, 2619 MHz, 89.77 W, 0 %, 86691 MiB
2026/09/15 20:55:58.421, 0, 1785 MHz, 2619 MHz, 89.76 W, 0 %, 86691 MiB
2026/09/15 20:55:58.522, 0, 1785 MHz, 2619 MHz, 89.75 W, 0 %, 86691 MiB
2026/09/15 20:55:58.622, 0, 1785 MHz, 2619 MHz, 89.75 W, 0 %, 86691 MiB
2026/09/15 20:55:58.722, 0, 1785 MHz, 2619 MHz, 89.75 W, 0 %, 86691 MiB
2026/09/15 20:55:58.823, 0, 1785 MHz, 2619 MHz, 89.75 W, 0 %, 86691 MiB
2026/09/15 20:55:58.923, 0, 1785 MHz, 2619 MHz, 89.75 W, 0 %, 86691 MiB
2026/09/15 20:55:59.023, 0, 1785 MHz, 2619 MHz, 89.75 W, 0 %, 86691 MiB
2026/09/15 20:55:59.123, 0, 1785 MHz, 2619 MHz, 89.76 W, 0 %, 86691 MiB
2026/09/15 20:55:59.223, 0, 1785 MHz, 2619 MHz, 89.76 W, 0 %, 86691 MiB
2026/09/15 20:55:59.323, 0, 1785 MHz, 2619 MHz, 89.77 W, 0 %, 86691 MiB
2026/09/15 20:55:59.424, 0, 1785 MHz, 2619 MHz, 89.77 W, 0 %, 86691 MiB
2026/09/15 20:55:59.524, 0, 1785 MHz, 2619 MHz, 89.78 W, 0 %, 86691 MiB
2026/09/15 20:55:59.624, 0, 1785 MHz, 2619 MHz, 89.79 W, 0 %, 86691 MiB
2026/09/15 20:55:59.724, 0, 1785 MHz, 2619 MHz, 89.79 W, 0 %, 86691 MiB
2026/09/15 20:55:59.824, 0, 1785 MHz, 2619 MHz, 89.79 W, 0 %, 86691 MiB
2026/09/15 20:55:59.924, 0, 1785 MHz, 2619 MHz, 89.80 W, 0 %, 86691 MiB
2026/09/15 20:56:00.024, 0, 1785 MHz, 2619 MHz, 89.79 W, 0 %, 86691 MiB
2026/09/15 20:56:00.124, 0, 1785 MHz, 2619 MHz, 89.81 W, 0 %, 86691 MiB
2026/09/15 20:56:00.225, 0, 1785 MHz, 2619 MHz, 89.79 W, 0 %, 86691 MiB
2026/09/15 20:56:00.325, 0, 1785 MHz, 2619 MHz, 89.79 W, 0 %, 86691 MiB
2026/09/15 20:56:00.425, 0, 1785 MHz, 2619 MHz, 89.78 W, 0 %, 86691 MiB
2026/09/15 20:56:00.525, 0, 1785 MHz, 2619 MHz, 89.80 W, 0 %, 86691 MiB
2026/09/15 20:56:00.625, 0, 1785 MHz, 2619 MHz, 89.78 W, 0 %, 86691 MiB
2026/09/15 20:56:00.725, 0, 1785 MHz, 2619 MHz, 89.78 W, 0 %, 86691 MiB
2026/09/15 20:56:00.825, 0, 1785 MHz, 2619 MHz, 89.79 W, 0 %, 86691 MiB
2026/09/15 20:56:00.925, 0, 1785 MHz, 2619 MHz, 89.81 W, 0 %, 86691 MiB
2026/09/15 20:56:01.026, 0, 1785 MHz, 2619 MHz, 89.79 W, 0 %, 86691 MiB
2026/09/15 20:56:01.126, 0, 1785 MHz, 2619 MHz, 89.79 W, 0 %, 86691 MiB
2026/09/15 20:56:01.226, 0, 1785 MHz, 2619 MHz, 89.80 W, 0 %, 86691 MiB
2026/09/15 20:56:01.326, 0, 1785 MHz, 2619 MHz, 89.82 W, 0 %, 86691 MiB
2026/09/15 20:56:01.426, 0, 1785 MHz, 2619 MHz, 89.80 W, 0 %, 86691 MiB
2026/09/15 20:56:01.526, 0, 1785 MHz, 2619 MHz, 89.79 W, 0 %, 86691 MiB
2026/09/15 20:56:01.626, 0, 1785 MHz, 2619 MHz, 89.81 W, 0 %, 86691 MiB
2026/09/15 20:56:01.726, 0, 1785 MHz, 2619 MHz, 89.81 W, 0 %, 86691 MiB
2026/09/15 20:56:01.827, 0, 1785 MHz, 2619 MHz, 89.80 W, 0 %, 86691 MiB
2026/09/15 20:56:01.927, 0, 1785 MHz, 2619 MHz, 89.80 W, 0 %, 86691 MiB
2026/09/15 20:56:02.027, 0, 1785 MHz, 2619 MHz, 89.80 W, 0 %, 86691 MiB
2026/09/15 20:56:02.127, 0, 1785 MHz, 2619 MHz, 89.79 W, 0 %, 86691 MiB
2026/09/15 20:56:02.227, 0, 1785 MHz, 2619 MHz, 89.78 W, 0 %, 86691 MiB
2026/09/15 20:56:02.327, 0, 1785 MHz, 2619 MHz, 89.78 W, 0 %, 86691 MiB
2026/09/15 20:56:02.427, 0, 1785 MHz, 2619 MHz, 89.78 W, 0 %, 86691 MiB
2026/09/15 20:56:02.527, 0, 1785 MHz, 2619 MHz, 89.79 W, 0 %, 86691 MiB
2026/09/15 20:56:02.628, 0, 1785 MHz, 2619 MHz, 89.78 W, 0 %, 86691 MiB
2026/09/15 20:56:02.728, 0, 1785 MHz, 2619 MHz, 89.79 W, 0 %, 86691 MiB
2026/09/15 20:56:02.828, 0, 1785 MHz, 2619 MHz, 89.78 W, 0 %, 86691 MiB
2026/09/15 20:56:02.928, 0, 1785 MHz, 2619 MHz, 89.77 W, 0 %, 86691 MiB
2026/09/15 20:56:03.028, 0, 1785 MHz, 2619 MHz, 89.76 W, 0 %, 86691 MiB
2026/09/15 20:56:03.128, 0, 1785 MHz, 2619 MHz, 89.77 W, 0 %, 86691 MiB
2026/09/15 20:56:03.228, 0, 1785 MHz, 2619 MHz, 89.76 W, 0 %, 86691 MiB
2026/09/15 20:56:03.328, 0, 1785 MHz, 2619 MHz, 89.78 W, 0 %, 86691 MiB
2026/09/15 20:56:03.429, 0, 1785 MHz, 2619 MHz, 89.77 W, 0 %, 86691 MiB
2026/09/15 20:56:03.529, 0, 1785 MHz, 2619 MHz, 89.79 W, 0 %, 86691 MiB
2026/09/15 20:56:03.629, 0, 1785 MHz, 2619 MHz, 89.76 W, 0 %, 86691 MiB
2026/09/15 20:56:03.729, 0, 1785 MHz, 2619 MHz, 89.77 W, 0 %, 86691 MiB
2026/09/15 20:56:03.829, 0, 1785 MHz, 2619 MHz, 89.77 W, 0 %, 86691 MiB
2026/09/15 20:56:03.929, 0, 1785 MHz, 2619 MHz, 89.78 W, 0 %, 86691 MiB
2026/09/15 20:56:04.029, 0, 1785 MHz, 2619 MHz, 89.78 W, 0 %, 86691 MiB
2026/09/15 20:56:04.130, 0, 1785 MHz, 2619 MHz, 89.79 W, 0 %, 86691 MiB
2026/09/15 20:56:04.230, 0, 1785 MHz, 2619 MHz, 89.80 W, 0 %, 86691 MiB
2026/09/15 20:56:04.330, 0, 1785 MHz, 2619 MHz, 89.81 W, 0 %, 86691 MiB
2026/09/15 20:56:04.431, 0, 1785 MHz, 2619 MHz, 89.80 W, 0 %, 86691 MiB
2026/09/15 20:56:04.531, 0, 1785 MHz, 2619 MHz, 89.79 W, 0 %, 86691 MiB
2026/09/15 20:56:04.631, 0, 1785 MHz, 2619 MHz, 89.80 W, 0 %, 86691 MiB
2026/09/15 20:56:04.732, 0, 1785 MHz, 2619 MHz, 89.80 W, 0 %, 86691 MiB
2026/09/15 20:56:04.832, 0, 1785 MHz, 2619 MHz, 89.79 W, 0 %, 86691 MiB
2026/09/15 20:56:04.932, 0, 1785 MHz, 2619 MHz, 89.78 W, 0 %, 86691 MiB
2026/09/15 20:56:05.032, 0, 1785 MHz, 2619 MHz, 89.78 W, 0 %, 86691 MiB
2026/09/15 20:56:05.133, 0, 1785 MHz, 2619 MHz, 89.79 W, 0 %, 86691 MiB
2026/09/15 20:56:05.233, 0, 1785 MHz, 2619 MHz, 89.78 W, 0 %, 86691 MiB
2026/09/15 20:56:05.333, 0, 1785 MHz, 2619 MHz, 89.77 W, 0 %, 86691 MiB
2026/09/15 20:56:05.434, 0, 1785 MHz, 2619 MHz, 89.78 W, 0 %, 86691 MiB
2026/09/15 20:56:05.534, 0, 1785 MHz, 2619 MHz, 89.79 W, 0 %, 86691 MiB
2026/09/15 20:56:05.634, 0, 1785 MHz, 2619 MHz, 89.78 W, 0 %, 86691 MiB
2026/09/15 20:56:05.735, 0, 1785 MHz, 2619 MHz, 89.78 W, 0 %, 86691 MiB
2026/09/15 20:56:05.835, 0, 1785 MHz, 2619 MHz, 89.77 W, 0 %, 86691 MiB
2026/09/15 20:56:05.935, 0, 1785 MHz, 2619 MHz, 89.78 W, 0 %, 86691 MiB
2026/09/15 20:56:06.036, 0, 1785 MHz, 2619 MHz, 89.77 W, 0 %, 86691 MiB
2026/09/15 20:56:06.136, 0, 1785 MHz, 2619 MHz, 89.77 W, 0 %, 86691 MiB
2026/09/15 20:56:06.236, 0, 1785 MHz, 2619 MHz, 89.76 W, 0 %, 86691 MiB
2026/09/15 20:56:06.337, 0, 1785 MHz, 2619 MHz, 89.77 W, 0 %, 86691 MiB
2026/09/15 20:56:06.437, 0, 1785 MHz, 2619 MHz, 89.76 W, 0 %, 86691 MiB
2026/09/15 20:56:06.537, 0, 1785 MHz, 2619 MHz, 89.76 W, 0 %, 86691 MiB
2026/09/15 20:56:06.638, 0, 1785 MHz, 2619 MHz, 89.77 W, 0 %, 86691 MiB
2026/09/15 20:56:06.738, 0, 1785 MHz, 2619 MHz, 89.76 W, 0 %, 86691 MiB
2026/09/15 20:56:06.838, 0, 1785 MHz, 2619 MHz, 89.76 W, 0 %, 86691 MiB
2026/09/15 20:56:06.939, 0, 1785 MHz, 2619 MHz, 89.78 W, 0 %, 86691 MiB
2026/09/15 20:56:07.039, 0, 1785 MHz, 2619 MHz, 89.76 W, 0 %, 86691 MiB
2026/09/15 20:56:07.139, 0, 1785 MHz, 2619 MHz, 89.77 W, 0 %, 86691 MiB
2026/09/15 20:56:07.240, 0, 1785 MHz, 2619 MHz, 89.76 W, 0 %, 86691 MiB
2026/09/15 20:56:07.340, 0, 1785 MHz, 2619 MHz, 89.78 W, 0 %, 86691 MiB
2026/09/15 20:56:07.440, 0, 1785 MHz, 2619 MHz, 89.78 W, 0 %, 86691 MiB
2026/09/15 20:56:07.541, 0, 1785 MHz, 2619 MHz, 89.79 W, 0 %, 86691 MiB
2026/09/15 20:56:07.641, 0, 1785 MHz, 2619 MHz, 89.79 W, 0 %, 86691 MiB
2026/09/15 20:56:07.741, 0, 1785 MHz, 2619 MHz, 89.80 W, 0 %, 86691 MiB
2026/09/15 20:56:07.841, 0, 1785 MHz, 2619 MHz, 89.80 W, 0 %, 86691 MiB
2026/09/15 20:56:07.942, 0, 1785 MHz, 2619 MHz, 89.81 W, 0 %, 86691 MiB
2026/09/15 20:56:08.042, 0, 1785 MHz, 2619 MHz, 89.82 W, 0 %, 86691 MiB
2026/09/15 20:56:08.142, 0, 1785 MHz, 2619 MHz, 89.82 W, 0 %, 86691 MiB
2026/09/15 20:56:08.243, 0, 1785 MHz, 2619 MHz, 89.83 W, 0 %, 86691 MiB
2026/09/15 20:56:08.343, 0, 1785 MHz, 2619 MHz, 89.82 W, 0 %, 86691 MiB
2026/09/15 20:56:08.443, 0, 1785 MHz, 2619 MHz, 89.82 W, 0 %, 86691 MiB
2026/09/15 20:56:08.544, 0, 1785 MHz, 2619 MHz, 89.82 W, 0 %, 86691 MiB
2026/09/15 20:56:08.644, 0, 1785 MHz, 2619 MHz, 89.82 W, 0 %, 86691 MiB
2026/09/15 20:56:08.744, 0, 1785 MHz, 2619 MHz, 89.83 W, 0 %, 86691 MiB
2026/09/15 20:56:08.845, 0, 1785 MHz, 2619 MHz, 89.80 W, 0 %, 86691 MiB
2026/09/15 20:56:08.945, 0, 1785 MHz, 2619 MHz, 89.79 W, 0 %, 86691 MiB
2026/09/15 20:56:09.045, 0, 1785 MHz, 2619 MHz, 89.78 W, 0 %, 86691 MiB
2026/09/15 20:56:09.146, 0, 1785 MHz, 2619 MHz, 89.78 W, 0 %, 86691 MiB
2026/09/15 20:56:09.246, 0, 1785 MHz, 2619 MHz, 89.78 W, 0 %, 86691 MiB
2026/09/15 20:56:09.346, 0, 1785 MHz, 2619 MHz, 89.79 W, 0 %, 86691 MiB
2026/09/15 20:56:09.447, 0, 1785 MHz, 2619 MHz, 89.79 W, 0 %, 86691 MiB
2026/09/15 20:56:09.547, 0, 1785 MHz, 2619 MHz, 89.79 W, 0 %, 86691 MiB
2026/09/15 20:56:09.647, 0, 1785 MHz, 2619 MHz, 89.79 W, 0 %, 86691 MiB
2026/09/15 20:56:09.748, 0, 1785 MHz, 2619 MHz, 89.79 W, 0 %, 86691 MiB
2026/09/15 20:56:09.848, 0, 1785 MHz, 2619 MHz, 89.80 W, 0 %, 86691 MiB
2026/09/15 20:56:09.948, 0, 1785 MHz, 2619 MHz, 89.80 W, 0 %, 86691 MiB
2026/09/15 20:56:10.049, 0, 1785 MHz, 2619 MHz, 89.81 W, 0 %, 86691 MiB
2026/09/15 20:56:10.149, 0, 1785 MHz, 2619 MHz, 89.80 W, 0 %, 86691 MiB
2026/09/15 20:56:10.249, 0, 1785 MHz, 2619 MHz, 89.79 W, 0 %, 86691 MiB
2026/09/15 20:56:10.349, 0, 1785 MHz, 2619 MHz, 89.79 W, 0 %, 86691 MiB
2026/09/15 20:56:10.450, 0, 1785 MHz, 2619 MHz, 89.78 W, 0 %, 86691 MiB
2026/09/15 20:56:10.550, 0, 1785 MHz, 2619 MHz, 89.78 W, 0 %, 86691 MiB
2026/09/15 20:56:10.650, 0, 1785 MHz, 2619 MHz, 89.76 W, 0 %, 86691 MiB
2026/09/15 20:56:10.751, 0, 1785 MHz, 2619 MHz, 89.78 W, 0 %, 86691 MiB
2026/09/15 20:56:10.851, 0, 1785 MHz, 2619 MHz, 89.77 W, 0 %, 86691 MiB
2026/09/15 20:56:10.951, 0, 1785 MHz, 2619 MHz, 89.76 W, 0 %, 86691 MiB
2026/09/15 20:56:11.052, 0, 1785 MHz, 2619 MHz, 89.72 W, 0 %, 86691 MiB
2026/09/15 20:56:11.152, 0, 1785 MHz, 2619 MHz, 89.69 W, 0 %, 86691 MiB
2026/09/15 20:56:11.252, 0, 1785 MHz, 2619 MHz, 89.67 W, 0 %, 86691 MiB
2026/09/15 20:56:11.353, 0, 1785 MHz, 2619 MHz, 89.67 W, 0 %, 86691 MiB
2026/09/15 20:56:11.453, 0, 1785 MHz, 2619 MHz, 89.65 W, 0 %, 86691 MiB
2026/09/15 20:56:11.553, 0, 1785 MHz, 2619 MHz, 89.66 W, 0 %, 86691 MiB
2026/09/15 20:56:11.654, 0, 1785 MHz, 2619 MHz, 89.66 W, 0 %, 86691 MiB
2026/09/15 20:56:11.754, 0, 1785 MHz, 2619 MHz, 89.65 W, 0 %, 86691 MiB
2026/09/15 20:56:11.854, 0, 1785 MHz, 2619 MHz, 89.65 W, 0 %, 86691 MiB
2026/09/15 20:56:11.955, 0, 1785 MHz, 2619 MHz, 89.68 W, 0 %, 86691 MiB
2026/09/15 20:56:12.055, 0, 1785 MHz, 2619 MHz, 89.70 W, 0 %, 86691 MiB
2026/09/15 20:56:12.155, 0, 1785 MHz, 2619 MHz, 89.72 W, 0 %, 86691 MiB
2026/09/15 20:56:12.256, 0, 1785 MHz, 2619 MHz, 89.74 W, 0 %, 86691 MiB
2026/09/15 20:56:12.356, 0, 1785 MHz, 2619 MHz, 89.73 W, 0 %, 86691 MiB
